trajectory_id,split
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-00-48__25,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-00-48__26,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-00-48__27,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-00-48__28,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-00-48__29,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-00-48__3,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-00-48__30,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-00-48__31,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-00-48__32,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-00-48__33,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-00-48__34,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-00-48__35,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-00-48__36,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-00-48__37,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-00-48__38,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-00-48__39,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-00-48__4,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-00-48__40,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-00-48__41,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-00-48__42,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-00-48__43,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-00-48__44,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-00-48__45,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-00-48__46,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-00-48__47,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-00-48__5,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-00-48__6,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-00-48__7,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-00-48__8,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-00-48__9,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__0,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__1,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__10,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__11,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__12,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__13,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__14,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__15,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__16,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__17,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__18,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__19,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__2,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__20,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__21,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__22,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__23,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__24,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__25,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__26,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__27,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__28,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__29,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__3,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__30,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__31,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__32,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__33,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__34,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__35,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__36,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__37,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__38,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__39,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__4,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__40,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__41,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__42,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__43,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__44,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__45,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__46,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__47,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__5,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__6,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__7,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__8,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-02-37__9,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__0,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__1,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__10,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__11,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__12,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__13,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__14,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__15,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__16,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__17,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__18,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__19,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__2,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__20,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__21,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__22,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__23,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__24,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__25,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__26,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__27,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__28,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__29,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__3,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__30,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__31,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__32,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__33,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__34,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__35,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__36,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__37,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__38,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__39,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__4,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__40,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__41,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__42,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__43,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__44,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__45,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__46,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__47,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__5,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__6,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__7,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__8,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-04-23__9,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-05-11__0,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-05-11__1,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-05-11__10,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-05-11__11,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-05-11__12,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-05-11__13,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-05-11__14,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-05-11__15,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-05-11__16,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-05-11__17,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-05-11__18,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-05-11__19,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-05-11__2,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-05-11__20,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-05-11__21,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-05-11__22,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-05-11__23,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-05-11__24,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-05-11__25,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-05-11__26,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-05-11__27,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-05-11__28,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-05-11__29,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-05-11__3,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-05-11__30,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/base_llms/watts-strogatz/wR_L/false_0/2026-01-09_18-05-11__31,train
