trajectory_id,split
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-34-39__25,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-34-39__26,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-34-39__27,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-34-39__28,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-34-39__29,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-34-39__3,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-34-39__30,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-34-39__31,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-34-39__32,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-34-39__33,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-34-39__34,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-34-39__35,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-34-39__36,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-34-39__37,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-34-39__38,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-34-39__39,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-34-39__4,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-34-39__40,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-34-39__41,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-34-39__42,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-34-39__43,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-34-39__44,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-34-39__45,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-34-39__46,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-34-39__47,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-34-39__5,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-34-39__6,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-34-39__7,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-34-39__8,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-34-39__9,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__0,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__1,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__10,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__11,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__12,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__13,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__14,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__15,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__16,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__17,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__18,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__19,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__2,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__20,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__21,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__22,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__23,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__24,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__25,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__26,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__27,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__28,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__29,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__3,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__30,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__31,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__32,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__33,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__34,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__35,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__36,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__37,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__38,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__39,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__4,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__40,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__41,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__42,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__43,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__44,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__45,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__46,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__47,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__5,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__6,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__7,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__8,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-38-55__9,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__0,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__1,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__10,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__11,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__12,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__13,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__14,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__15,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__16,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__17,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__18,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__19,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__2,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__20,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__21,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__22,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__23,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__24,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__25,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__26,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__27,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__28,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__29,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__3,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__30,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__31,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__32,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__33,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__34,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__35,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__36,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__37,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__38,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__39,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__4,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__40,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__41,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__42,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__43,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__44,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__45,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__46,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__47,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__5,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__6,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__7,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__8,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-47-33__9,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-51-51__0,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-51-51__1,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-51-51__10,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-51-51__11,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-51-51__12,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-51-51__13,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-51-51__14,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-51-51__15,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-51-51__16,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-51-51__17,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-51-51__18,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-51-51__19,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-51-51__2,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-51-51__20,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-51-51__21,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-51-51__22,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-51-51__23,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-51-51__24,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-51-51__25,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-51-51__26,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-51-51__27,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-51-51__28,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-51-51__29,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-51-51__3,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-51-51__30,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-51-51__31,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-51-51__32,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-51-51__33,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-51-51__34,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-51-51__35,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-51-51__36,train
/Users/gs/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_roles/watts-strogatz/wR_L/false_0/2026-01-12_09-51-51__37,train
