trajectory_id,split
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_12-42-31__29,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_12-42-31__3,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_12-42-31__30,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_12-42-31__31,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_12-42-31__32,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_12-42-31__33,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_12-42-31__34,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_12-42-31__35,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_12-42-31__36,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_12-42-31__37,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_12-42-31__38,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_12-42-31__39,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_12-42-31__4,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_12-42-31__40,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_12-42-31__41,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_12-42-31__42,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_12-42-31__43,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_12-42-31__44,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_12-42-31__45,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_12-42-31__46,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_12-42-31__47,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_12-42-31__5,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_12-42-31__6,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_12-42-31__7,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_12-42-31__8,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_12-42-31__9,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__0,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__1,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__10,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__11,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__12,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__13,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__14,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__15,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__16,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__17,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__18,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__19,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__2,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__20,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__21,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__22,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__23,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__24,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__25,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__26,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__27,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__28,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__29,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__3,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__30,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__31,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__32,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__33,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__34,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__35,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__36,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__37,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__38,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__39,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__4,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__40,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__41,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__42,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__43,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__44,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__45,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__46,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__47,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__5,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__6,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__7,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__8,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_14-54-09__9,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__0,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__1,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__10,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__11,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__12,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__13,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__14,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__15,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__16,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__17,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__18,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__19,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__2,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__20,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__21,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__22,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__23,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__24,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__25,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__26,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__27,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__28,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__29,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__3,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__30,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__31,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__32,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__33,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__34,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__35,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__36,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__37,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__38,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__39,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__4,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__40,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__41,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__42,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__43,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__44,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__45,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__46,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__47,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__5,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__6,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__7,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__8,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-24_18-02-36__9,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-25_18-43-53__0,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-25_18-43-53__1,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-25_18-43-53__10,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-25_18-43-53__11,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-25_18-43-53__12,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-25_18-43-53__13,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-25_18-43-53__14,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-25_18-43-53__15,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-25_18-43-53__16,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-25_18-43-53__17,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-25_18-43-53__18,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-25_18-43-53__19,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-25_18-43-53__2,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-25_18-43-53__20,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-25_18-43-53__21,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-25_18-43-53__22,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-25_18-43-53__23,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-25_18-43-53__24,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-25_18-43-53__25,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-25_18-43-53__26,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-25_18-43-53__27,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-25_18-43-53__28,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-25_18-43-53__29,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-25_18-43-53__3,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-25_18-43-53__30,train
/Users/REDACTED/Documents/GitHub/llm-debate-sim/data/outputs/runs/zeroshot/random_experts/watts-strogatz/wR_L/false_0/2026-04-25_18-43-53__31,train
